SCHOOL_YEAR,DISTRICT_ID,DISTRICT_NAME,SCHOOL_ID,SCHOOL_NAME,GRADES_SERVED,SAFE_SCHOOL,AVERAGE_DAILY_MEMBERSHIP,TOTAL,FEMALE,FEMALE_PCT,MALE,MALE_PCT,ECONOMICALLY_DISADVANTAGED,ECONOMICALLY_DISADVANTAGED_PCT,LIMITED_ENGLISH_PROFICIENT,LIMITED_ENGLISH_PROFICIENT_PCT,STUDENTS_WITH_DISABILITIES,STUDENTS_WITH_DISABILITIES_PCT,AFRICAN_AMERICAN,AFRICAN_AMERICAN_PCT,ASIAN,ASIAN_PCT,HAWAIIAN_PACISLD,HAWAIIAN_PACISLD_PCT,HISPANIC,HISPANIC_PCT,NATIVE_AMERICAN,NATIVE_AMERICAN_PCT,WHITE,WHITE_PCT,AFRICAN_AMERICAN_FEMALE,AFRICAN_AMERICAN_MALE,ASIAN_FEMALE,ASIAN_MALE,HAWAIIAN_PACISLD_FEMALE,HAWAIIAN_PACISLD_MALE,HISPANIC_FEMALE,HISPANIC_MALE,NATIVE_AMERICAN_FEMALE,NATIVE_AMERICAN_MALE,WHITE_FEMALE,WHITE_MALE
2018-19,840,Tipton County Schools,15,Covington High School,Grades 9-12,SAFE SCHOOL,745,757,365,48.2,392,51.8,298,39.4,2,0.3,94,12.4,335,44.3,2,0.3,0,0,7,0.9,3,0.4,410,54.2,169,166,1,1,0,0,4,3,0,3,191,219
2018-19,840,Tipton County Schools,14,Covington Integrated Arts Academy,Grades PK-8,SAFE SCHOOL,434,456,220,48.2,236,51.8,313,68.6,5,1.1,106,23.2,346,75.9,2,0.4,0,0,5,1.1,0,0,103,22.6,163,183,1,1,0,0,2,3,0,0,54,49
2018-19,840,Tipton County Schools,17,Crestview Elementary,Grades PK-5,SAFE SCHOOL,833,821,384,46.8,437,53.2,415,50.5,3,0.4,138,16.8,316,38.5,4,0.5,0,0,12,1.5,1,0.1,488,59.4,153,163,1,3,0,0,4,8,0,1,226,262
2018-19,840,Tipton County Schools,13,Crestview Middle School,Grades 6-8,SAFE SCHOOL,522,526,258,49,268,51,230,43.7,1,0.2,75,14.3,220,41.8,2,0.4,0,0,12,2.3,2,0.4,290,55.1,116,104,0,2,0,0,5,7,0,2,137,153
2018-19,840,Tipton County Schools,20,Drummonds Elementary,Grades PK-5,SAFE SCHOOL,674,682,337,49.4,345,50.6,254,37.2,1,0.1,157,23,92,13.5,3,0.4,1,0.1,10,1.5,5,0.7,571,83.7,43,49,1,2,0,1,6,4,1,4,286,285
2018-19,840,Tipton County Schools,45,Munford Elementary,Grades PK-5,SAFE SCHOOL,764,765,354,46.3,411,53.7,190,24.8,6,0.8,135,17.6,66,8.6,13,1.7,1,0.1,23,3,0,0,662,86.5,33,33,3,10,0,1,10,13,0,0,308,354
2018-19,840,Tipton County Schools,50,Munford High School,Grades 9-12,SAFE SCHOOL,1235,1255,576,45.9,679,54.1,259,20.6,3,0.2,141,11.2,181,14.4,14,1.1,3,0.2,38,3,4,0.3,1015,80.9,84,97,7,7,1,2,17,21,1,3,466,549
2018-19,840,Tipton County Schools,48,Munford Middle School,Grades 6-8,SAFE SCHOOL,908,905,433,47.8,472,52.2,203,22.4,1,0.1,94,10.4,138,15.2,17,1.9,3,0.3,20,2.2,4,0.4,723,79.9,64,74,11,6,1,2,11,9,1,3,345,378
2018-19,273,Trenton Special School District,5,Peabody High School,Grades 9-12,SAFE SCHOOL,389,390,184,47.2,206,52.8,172,44.1,5,1.3,52,13.3,117,30,0,0,0,0,27,6.9,0,0,246,63.1,56,61,0,0,0,0,7,20,0,0,121,125
2018-19,273,Trenton Special School District,15,Trenton Elementary,Grades PK-4,SAFE SCHOOL,488,490,238,48.6,252,51.4,211,43.1,19,3.9,79,16.1,140,28.6,2,0.4,0,0,27,5.5,1,0.2,320,65.3,73,67,0,2,0,0,9,18,0,1,156,164
2018-19,273,Trenton Special School District,10,Trenton Middle School,Grades 5-8,SAFE SCHOOL,409,417,183,43.9,234,56.1,203,48.7,3,0.7,52,12.5,135,32.4,1,0.2,0,0,36,8.6,0,0,245,58.8,52,83,1,0,0,0,14,22,0,0,116,129
2018-19,850,Trousdale County Schools,15,Jim Satterfield Middle School,Grades 6-8,SAFE SCHOOL,329,337,167,49.6,170,50.4,112,33.2,1,0.3,44,13.1,53,15.7,4,1.2,1,0.3,13,3.9,3,0.9,263,78,24,29,3,1,1,0,10,3,0,3,129,134
2018-19,850,Trousdale County Schools,5,Trousdale Co Elementary,Grades PK-5,SAFE SCHOOL,568,563,281,49.9,282,50.1,191,33.9,12,2.1,94,16.7,75,13.3,2,0.4,0,0,30,5.3,0,0,456,81,39,36,1,1,0,0,21,9,0,0,220,236
2018-19,850,Trousdale County Schools,10,Trousdale Co High School,Grades 9-12,SAFE SCHOOL,357,360,170,47.2,190,52.8,96,26.7,6,1.7,43,11.9,57,15.8,0,0,0,0,15,4.2,0,0,288,80,25,32,0,0,0,0,8,7,0,0,137,151
2018-19,162,Tullahoma City Schools,5,Bel Aire Elementary,Grades K-5,SAFE SCHOOL,368,367,180,49,187,51,109,29.7,6,1.6,47,12.8,47,12.8,7,1.9,2,0.5,15,4.1,0,0,296,80.7,21,26,2,5,1,1,8,7,0,0,148,148
2018-19,162,Tullahoma City Schools,20,East Lincoln Elementary,Grades K-5,SAFE SCHOOL,401,403,204,50.6,199,49.4,255,63.3,10,2.5,77,19.1,103,25.6,1,0.2,3,0.7,54,13.4,0,0,242,60,47,56,1,0,1,2,25,29,0,0,130,112
2018-19,162,Tullahoma City Schools,15,East Middle School,Grades 6-8,SAFE SCHOOL,425,432,209,48.4,223,51.6,153,35.4,3,0.7,51,11.8,53,12.3,9,2.1,2,0.5,35,8.1,5,1.2,328,75.9,25,28,6,3,1,1,16,19,1,4,160,168
2018-19,162,Tullahoma City Schools,23,Jack T Farrar Elementary,Grades PK-5,SAFE SCHOOL,332,323,152,47.1,171,52.9,111,34.4,11,3.4,46,14.2,66,20.4,1,0.3,0,0,26,8,2,0.6,228,70.6,22,44,1,0,0,0,11,15,2,0,116,112
2018-19,162,Tullahoma City Schools,25,Robert E Lee Elementary,Grades K-5,SAFE SCHOOL,440,442,212,48,230,52,75,17,4,0.9,56,12.7,32,7.2,21,4.8,1,0.2,18,4.1,3,0.7,367,83,16,16,11,10,0,1,9,9,1,2,175,192
2018-19,162,Tullahoma City Schools,35,Tullahoma High School,Grades 9-12,SAFE SCHOOL,1005,1035,487,47.1,548,52.9,212,20.5,8,0.8,103,10,102,9.9,28,2.7,9,0.9,52,5,4,0.4,840,81.2,44,58,15,13,2,7,26,26,1,3,399,441
2018-19,162,Tullahoma City Schools,40,West Middle School,Grades 6-8,SAFE SCHOOL,439,445,210,47.2,235,52.8,110,24.7,2,0.4,71,16,59,13.3,3,0.7,1,0.2,32,7.2,0,0,350,78.7,24,35,2,1,0,1,17,15,0,0,167,183
2018-19,860,Unicoi County Schools,15,Love Chapel Elementary,Grades K-5,SAFE SCHOOL,364,370,187,50.5,183,49.5,175,47.3,18,4.9,98,26.5,5,1.4,0,0,1,0.3,41,11.1,2,0.5,321,86.8,3,2,0,0,0,1,23,18,0,2,161,160
2018-19,860,Unicoi County Schools,25,Rock Creek Elementary,Grades K-5,SAFE SCHOOL,203,196,104,53.1,92,46.9,77,39.3,5,2.6,46,23.5,2,1,0,0,0,0,14,7.1,1,0.5,179,91.3,1,1,0,0,0,0,8,6,1,0,94,85
2018-19,860,Unicoi County Schools,30,Temple Hill Elementary,Grades PK-5,SAFE SCHOOL,90,91,28,30.8,63,69.2,41,45.1,0,0,23,25.3,1,1.1,0,0,0,0,1,1.1,1,1.1,88,96.7,0,1,0,0,0,0,0,1,0,1,28,60
2018-19,860,Unicoi County Schools,35,Unicoi Co High School,Grades 9-12,SAFE SCHOOL,763,787,364,46.3,423,53.7,285,36.2,21,2.7,142,18,7,0.9,3,0.4,0,0,106,13.5,2,0.3,669,85,4,3,2,1,0,0,48,58,1,1,309,360
2018-19,860,Unicoi County Schools,5,Unicoi Co Middle School,Grades 6-8,SAFE SCHOOL,560,558,250,44.8,308,55.2,237,42.5,9,1.6,106,19,8,1.4,3,0.5,0,0,65,11.6,2,0.4,480,86,6,2,0,3,0,0,31,34,1,1,212,268
2018-19,860,Unicoi County Schools,40,Unicoi Elementary,Grades PK-5,SAFE SCHOOL,271,276,132,47.8,144,52.2,120,43.5,9,3.3,55,19.9,2,0.7,1,0.4,1,0.4,32,11.6,1,0.4,239,86.6,0,2,0,1,0,1,14,18,0,1,118,121
2018-19,661,Union City Schools,10,Union City Elementary School,Grades PK-4,SAFE SCHOOL,656,658,319,48.5,339,51.5,306,46.5,42,6.4,72,10.9,283,43,4,0.6,0,0,84,12.8,4,0.6,283,43,145,138,0,4,0,0,42,42,1,3,131,152
2018-19,661,Union City Schools,15,Union City High School,Grades 9-12,SAFE SCHOOL,449,450,230,51.1,220,48.9,128,28.4,3,0.7,53,11.8,150,33.3,1,0.2,0,0,49,10.9,0,0,250,55.6,87,63,1,0,0,0,33,16,0,0,109,141
2018-19,661,Union City Schools,12,Union City Middle School,Grades 5-8,SAFE SCHOOL,459,459,234,51,225,49,180,39.2,1,0.2,65,14.2,188,41,2,0.4,0,0,63,13.7,2,0.4,204,44.4,95,93,1,1,0,0,37,26,1,1,100,104
2018-19,870,Union County Schools,5,Big Ridge Elementary,Grades K-5,SAFE SCHOOL,196,195,99,50.8,96,49.2,75,38.5,1,0.5,29,14.9,1,0.5,0,0,0,0,2,1,0,0,192,98.5,1,0,0,0,0,0,1,1,0,0,97,95
2018-19,870,Union County Schools,25,H Maynard Middle School,Grades 6-8,SAFE SCHOOL,661,661,341,51.6,320,48.4,320,48.4,1,0.2,80,12.1,9,1.4,0,0,2,0.3,18,2.7,0,0,632,95.6,5,4,0,0,1,1,7,11,0,0,328,304
2018-19,870,Union County Schools,35,Luttrell Elementary,Grades PK-5,SAFE SCHOOL,294,295,170,57.6,125,42.4,149,50.5,2,0.7,57,19.3,4,1.4,1,0.3,0,0,16,5.4,0,0,274,92.9,3,1,1,0,0,0,13,3,0,0,153,121
2018-19,870,Union County Schools,40,Maynardville Elementary,Grades PK-5,SAFE SCHOOL,357,356,166,46.6,190,53.4,186,52.2,1,0.3,78,21.9,8,2.2,1,0.3,1,0.3,9,2.5,0,0,337,94.7,4,4,1,0,1,0,5,4,0,0,155,182
2018-19,870,Union County Schools,57,Paulette Elementary School,Grades K-5,SAFE SCHOOL,378,381,191,50.1,190,49.9,171,44.9,0,0,75,19.7,2,0.5,0,0,0,0,9,2.4,0,0,370,97.1,1,1,0,0,0,0,5,4,0,0,185,185
2018-19,870,Union County Schools,45,Sharps Chapel Elementary,Grades PK-5,SAFE SCHOOL,133,129,68,52.7,61,47.3,57,44.2,0,0,15,11.6,1,0.8,0,0,0,0,0,0,1,0.8,127,98.4,1,0,0,0,0,0,0,0,0,1,67,60
2018-19,870,Union County Schools,60,Tennessee Virtual Academy,Grades K-8,SAFE SCHOOL,1313,1348,653,48.4,695,51.6,512,38,9,0.7,191,14.2,330,24.5,23,1.7,5,0.4,60,4.5,18,1.3,912,67.7,148,182,16,7,3,2,25,35,11,7,450,462
2018-19,870,Union County Schools,70,Tennessee Virtual High School,Grades 9-11,SAFE SCHOOL,152,175,96,54.9,79,45.1,61,34.9,1,0.6,29,16.6,50,28.6,1,0.6,0,0,8,4.6,3,1.7,113,64.6,29,21,1,0,0,0,8,0,1,2,57,56
2018-19,870,Union County Schools,55,Union County High School,Grades 9-12,SAFE SCHOOL,810,831,400,48.1,431,51.9,281,33.8,0,0,98,11.8,3,0.4,1,0.1,2,0.2,15,1.8,4,0.5,806,97,0,3,0,1,1,1,9,6,1,3,389,417
2018-19,880,Van Buren County Schools,30,Spencer Elementary,Grades PK-5,SAFE SCHOOL,315,314,161,51.3,153,48.7,148,47.1,0,0,51,16.2,1,0.3,0,0,0,0,5,1.6,0,0,308,98.1,0,1,0,0,0,0,4,1,0,0,157,151
2018-19,880,Van Buren County Schools,35,Van Buren Co High School,Grades 6-12,SAFE SCHOOL,408,406,193,47.5,213,52.5,157,38.7,0,0,61,15,3,0.7,0,0,0,0,7,1.7,0,0,396,97.5,2,1,0,0,0,0,3,4,0,0,188,208
2018-19,890,Warren County School District,63,Bobby Ray Memorial,Grades PK-5,SAFE SCHOOL,502,507,235,46.4,272,53.6,280,55.2,36,7.1,68,13.4,55,10.8,3,0.6,3,0.6,122,24.1,3,0.6,321,63.3,27,28,0,3,2,1,53,69,1,2,152,169
2018-19,890,Warren County School District,10,Centertown Elementary,Grades PK-8,SAFE SCHOOL,502,507,246,48.5,261,51.5,162,32,12,2.4,65,12.8,16,3.2,3,0.6,1,0.2,42,8.3,3,0.6,442,87.2,7,9,0,3,1,0,26,16,2,1,210,232
2018-19,890,Warren County School District,20,Dibrell Elementary,Grades PK-8,SAFE SCHOOL,437,443,231,52.1,212,47.9,179,40.4,45,10.2,40,9,6,1.4,2,0.5,3,0.7,125,28.2,2,0.5,305,68.8,2,4,1,1,2,1,62,63,1,1,163,142
2018-19,890,Warren County School District,30,Eastside Elementary,Grades PK-8,SAFE SCHOOL,390,388,196,50.5,192,49.5,164,42.3,18,4.6,53,13.7,11,2.8,2,0.5,0,0,53,13.7,0,0,322,83,4,7,1,1,0,0,27,26,0,0,164,158
2018-19,890,Warren County School District,38,Hickory Creek School,Grades PK-5,SAFE SCHOOL,636,641,319,49.8,322,50.2,240,37.4,33,5.1,115,17.9,35,5.5,15,2.3,0,0,85,13.3,7,1.1,499,77.8,14,21,5,10,0,0,39,46,3,4,258,241
2018-19,890,Warren County School District,40,Irving College Elementary,Grades PK-8,SAFE SCHOOL,257,256,128,50,128,50,85,33.2,11,4.3,20,7.8,5,2,1,0.4,0,0,30,11.7,2,0.8,218,85.2,3,2,0,1,0,0,12,18,1,1,112,106
2018-19,890,Warren County School District,50,Morrison Elementary,Grades PK-8,SAFE SCHOOL,394,398,198,49.7,200,50.3,150,37.7,7,1.8,56,14.1,8,2,4,1,0,0,70,17.6,3,0.8,313,78.6,4,4,2,2,0,0,40,30,3,0,149,164
2018-19,890,Warren County School District,80,Warren County High School,Grades 9-12,SAFE SCHOOL,1883,1934,933,48.2,1001,51.8,631,32.6,47,2.4,260,13.4,116,6,16,0.8,6,0.3,327,16.9,13,0.7,1456,75.3,63,53,8,8,1,5,160,167,5,8,696,760
2018-19,890,Warren County School District,75,Warren County Middle School,Grades 6-8,SAFE SCHOOL,809,804,382,47.5,422,52.5,337,41.9,28,3.5,115,14.3,62,7.7,15,1.9,0,0,166,20.6,9,1.1,552,68.7,29,33,8,7,0,0,89,77,6,3,250,302
2018-19,890,Warren County School District,85,West Elementary,Grades PK-5,SAFE SCHOOL,448,447,219,49,228,51,284,63.5,46,10.3,74,16.6,40,8.9,4,0.9,0,0,121,27.1,2,0.4,280,62.6,21,19,3,1,0,0,63,58,1,1,131,149
2018-19,900,Washington County Schools,25,Boones Creek Elementary,Grades K-4,SAFE SCHOOL,338,336,160,47.6,176,52.4,106,31.5,2,0.6,70,20.8,12,3.6,0,0,0,0,17,5.1,0,0,307,91.4,10,2,0,0,0,0,10,7,0,0,140,167
2018-19,900,Washington County Schools,30,Boones Creek Middle School,Grades 5-8,SAFE SCHOOL,329,332,167,50.3,165,49.7,108,32.5,0,0,64,19.3,13,3.9,3,0.9,0,0,18,5.4,2,0.6,296,89.2,6,7,2,1,0,0,6,12,1,1,152,144
2018-19,900,Washington County Schools,37,Daniel Boone High School,Grades 9-12,SAFE SCHOOL,1248,1256,618,49.2,638,50.8,255,20.3,3,0.2,160,12.7,26,2.1,8,0.6,0,0,40,3.2,1,0.1,1181,94,14,12,5,3,0,0,25,15,0,1,574,607
2018-19,900,Washington County Schools,38,David Crockett High School,Grades 9-12,SAFE SCHOOL,1159,1208,587,48.6,621,51.4,338,28,5,0.4,198,16.4,33,2.7,5,0.4,1,0.1,41,3.4,5,0.4,1123,93,10,23,2,3,1,0,25,16,3,2,546,577
2018-19,900,Washington County Schools,45,Fall Branch Elementary,Grades K-8,SAFE SCHOOL,216,213,88,41.3,125,58.7,60,28.2,1,0.5,31,14.6,3,1.4,1,0.5,1,0.5,5,2.3,1,0.5,202,94.8,3,0,0,1,1,0,3,2,0,1,81,121
2018-19,900,Washington County Schools,50,Grandview Elementary School,Grades PK-8,SAFE SCHOOL,616,621,302,48.6,319,51.4,192,30.9,0,0,114,18.4,12,1.9,1,0.2,1,0.2,21,3.4,2,0.3,584,94,6,6,1,0,1,0,13,8,0,2,281,303
2018-19,900,Washington County Schools,55,Gray Elementary School,Grades PK-8,SAFE SCHOOL,544,540,272,50.4,268,49.6,123,22.8,2,0.4,76,14.1,23,4.3,4,0.7,0,0,16,3,0,0,497,92,11,12,2,2,0,0,5,11,0,0,254,243
2018-19,900,Washington County Schools,60,Jonesborough Elementary,Grades PK-4,SAFE SCHOOL,508,506,260,51.4,246,48.6,201,39.7,4,0.8,85,16.8,24,4.7,6,1.2,2,0.4,39,7.7,1,0.2,434,85.8,10,14,4,2,2,0,20,19,0,1,224,210
2018-19,900,Washington County Schools,65,Jonesborough Middle School,Grades 5-8,SAFE SCHOOL,412,412,193,46.8,219,53.2,153,37.1,1,0.2,80,19.4,13,3.2,4,1,1,0.2,20,4.9,0,0,374,90.8,10,3,2,2,1,0,14,6,0,0,166,208
2018-19,900,Washington County Schools,75,Lamar Elementary,Grades PK-8,SAFE SCHOOL,471,466,216,46.4,250,53.6,205,44,2,0.4,88,18.9,18,3.9,1,0.2,0,0,14,3,1,0.2,432,92.7,8,10,0,1,0,0,8,6,0,1,200,232
2018-19,900,Washington County Schools,80,Ridgeview Elementary School,Grades PK-8,SAFE SCHOOL,790,789,376,47.7,413,52.3,91,11.5,2,0.3,109,13.8,13,1.6,5,0.6,2,0.3,8,1,3,0.4,758,96.1,2,11,5,0,1,1,7,1,1,2,360,398
2018-19,900,Washington County Schools,90,South Central Elementary,Grades K-8,SAFE SCHOOL,212,211,104,49.3,107,50.7,82,38.9,0,0,55,26.1,5,2.4,0,0,0,0,5,2.4,1,0.5,200,94.8,4,1,0,0,0,0,4,1,0,1,96,104
2018-19,900,Washington County Schools,95,Sulphur Springs Elementary,Grades K-8,SAFE SCHOOL,371,366,176,48.1,190,51.9,104,28.4,2,0.5,58,15.8,5,1.4,1,0.3,0,0,15,4.1,2,0.5,343,93.7,3,2,0,1,0,0,7,8,0,2,166,177
2018-19,900,Washington County Schools,115,Tennessee Virtual Learning Academy,Grades 9-12,SAFE SCHOOL,31,37,27,73,10,27,5,13.5,0,0,0,0,0,0,0,0,0,0,2,5.4,0,0,35,94.6,0,0,0,0,0,0,2,0,0,0,25,10
2018-19,900,Washington County Schools,105,University School,Grades K-12,SAFE SCHOOL,592,597,304,50.9,293,49.1,24,4,4,0.7,30,5,23,3.9,43,7.2,0,0,17,2.8,4,0.7,510,85.4,12,11,18,25,0,0,10,7,3,1,261,249
2018-19,900,Washington County Schools,110,West View School,Grades K-8,SAFE SCHOOL,406,418,196,46.9,222,53.1,182,43.5,3,0.7,69,16.5,9,2.2,1,0.2,0,0,19,4.5,3,0.7,386,92.3,4,5,1,0,0,0,5,14,2,1,184,202
2018-19,910,Wayne County Schools,5,Collinwood Elementary,Grades PK-4,SAFE SCHOOL,313,315,156,49.5,159,50.5,96,30.5,1,0.3,65,20.6,2,0.6,2,0.6,0,0,13,4.1,0,0,298,94.6,2,0,0,2,0,0,7,6,0,0,147,151
2018-19,910,Wayne County Schools,10,Collinwood High School,Grades 9-12,SAFE SCHOOL,276,286,144,50.3,142,49.7,47,16.4,1,0.3,62,21.7,2,0.7,0,0,1,0.3,4,1.4,0,0,279,97.6,1,1,0,0,1,0,4,0,0,0,138,141
2018-19,910,Wayne County Schools,15,Collinwood Middle School,Grades 5-8,SAFE SCHOOL,261,267,131,49.1,136,50.9,54,20.2,0,0,38,14.2,3,1.1,1,0.4,0,0,7,2.6,0,0,256,95.9,2,1,1,0,0,0,5,2,0,0,123,133
2018-19,910,Wayne County Schools,25,Frank Hughes School,Grades PK-12,SAFE SCHOOL,291,302,150,49.7,152,50.3,67,22.2,0,0,61,20.2,11,3.6,0,0,0,0,8,2.6,2,0.7,281,93,7,4,0,0,0,0,5,3,1,1,137,144
2018-19,910,Wayne County Schools,35,Wayne County High School,Grades 9-12,SAFE SCHOOL,293,305,137,44.9,168,55.1,75,24.6,0,0,74,24.3,3,1,1,0.3,1,0.3,1,0.3,0,0,299,98,1,2,1,0,1,0,0,1,0,0,134,165
2018-19,910,Wayne County Schools,40,Waynesboro Elementary,Grades PK-4,SAFE SCHOOL,367,371,162,43.7,209,56.3,92,24.8,0,0,58,15.6,6,1.6,3,0.8,1,0.3,8,2.2,1,0.3,352,94.9,1,5,3,0,0,1,4,4,1,0,153,199
2018-19,910,Wayne County Schools,45,Waynesboro Middle School,Grades 5-8,SAFE SCHOOL,269,271,135,49.8,136,50.2,81,29.9,0,0,48,17.7,4,1.5,0,0,1,0.4,4,1.5,0,0,262,96.7,1,3,0,0,1,0,3,1,0,0,130,132
2018-19,920,Weakley County Schools,5,Dresden Elementary,Grades PK-4,SAFE SCHOOL,455,457,213,46.6,244,53.4,241,52.7,0,0,72,15.8,18,3.9,1,0.2,0,0,14,3.1,0,0,424,92.8,9,9,1,0,0,0,9,5,0,0,194,230
2018-19,920,Weakley County Schools,10,Dresden High School,Grades 9-12,SAFE SCHOOL,334,343,171,49.9,172,50.1,118,34.4,0,0,45,13.1,12,3.5,0,0,2,0.6,7,2,0,0,322,93.9,6,6,0,0,1,1,3,4,0,0,161,161
2018-19,920,Weakley County Schools,7,Dresden Middle School,Grades 5-8,SAFE SCHOOL,365,366,190,51.9,176,48.1,170,46.4,0,0,46,12.6,19,5.2,1,0.3,0,0,8,2.2,0,0,338,92.3,8,11,1,0,0,0,5,3,0,0,176,162
2018-19,920,Weakley County Schools,15,Gleason School,Grades PK-12,SAFE SCHOOL,436,433,206,47.6,227,52.4,153,35.3,0,0,61,14.1,4,0.9,0,0,0,0,13,3,0,0,416,96.1,3,1,0,0,0,0,7,6,0,0,196,220
2018-19,920,Weakley County Schools,25,Greenfield School,Grades PK-12,SAFE SCHOOL,475,473,236,49.9,237,50.1,178,37.6,0,0,70,14.8,34,7.2,0,0,0,0,6,1.3,0,0,433,91.5,14,20,0,0,0,0,3,3,0,0,219,214
2018-19,920,Weakley County Schools,35,Martin Elementary,Grades 3-5,SAFE SCHOOL,413,415,213,51.3,202,48.7,140,33.7,2,0.5,44,10.6,79,19,10,2.4,0,0,22,5.3,1,0.2,303,73,35,44,5,5,0,0,11,11,1,0,161,142
2018-19,920,Weakley County Schools,45,Martin Middle School,Grades 6-8,SAFE SCHOOL,387,377,186,49.3,191,50.7,121,32.1,0,0,29,7.7,52,13.8,10,2.7,0,0,14,3.7,2,0.5,299,79.3,22,30,7,3,0,0,7,7,1,1,149,150
2018-19,920,Weakley County Schools,33,Martin Primary,Grades PK-2,SAFE SCHOOL,413,415,199,48,216,52,165,39.8,4,1,66,15.9,91,21.9,7,1.7,0,0,28,6.7,0,0,289,69.6,48,43,5,2,0,0,8,20,0,0,138,151
2018-19,920,Weakley County Schools,60,Sharon School,Grades PK-8,SAFE SCHOOL,166,162,76,46.9,86,53.1,96,59.3,0,0,70,43.2,25,15.4,1,0.6,0,0,2,1.2,1,0.6,133,82.1,13,12,0,1,0,0,1,1,0,1,62,71
2018-19,920,Weakley County Schools,40,Westview High School,Grades 9-12,SAFE SCHOOL,542,546,256,46.9,290,53.1,144,26.4,0,0,62,11.4,83,15.2,12,2.2,0,0,22,4,0,0,429,78.6,48,35,6,6,0,0,10,12,0,0,192,237
2018-19,97,West Carroll Special School District,25,West Carroll Elementary School,Grades 3-6,SAFE SCHOOL,242,242,123,50.8,119,49.2,104,43,0,0,32,13.2,34,14,0,0,0,0,5,2.1,2,0.8,201,83.1,18,16,0,0,0,0,3,2,1,1,101,100
2018-19,97,West Carroll Special School District,5,West Carroll Junior/Senior High School,Grades 7-12,SAFE SCHOOL,435,443,213,48.1,230,51.9,169,38.1,1,0.2,68,15.3,46,10.4,2,0.5,0,0,13,2.9,5,1.1,377,85.1,25,21,0,2,0,0,8,5,5,0,175,202
2018-19,97,West Carroll Special School District,20,West Carroll Primary,Grades PK-2,SAFE SCHOOL,186,182,99,54.4,83,45.6,82,45.1,0,0,41,22.5,23,12.6,0,0,1,0.5,4,2.2,1,0.5,153,84.1,10,13,0,0,0,1,4,0,0,1,85,68
2018-19,960,West Tennessee School for the Deaf,5,West Tennessee School For Deaf,Grades PK-6,SAFE SCHOOL,,16,5,31.2,11,68.8,7,43.8,0,0,16,100,3,18.8,0,0,0,0,4,25,1,6.2,8,50,2,1,0,0,0,0,0,4,0,1,3,5
2018-19,930,White County Schools,10,Bon De Croft Elementary,Grades PK-5,SAFE SCHOOL,168,166,89,53.6,77,46.4,89,53.6,2,1.2,31,18.7,8,4.8,0,0,2,1.2,6,3.6,0,0,150,90.4,6,2,0,0,0,2,5,1,0,0,78,72
2018-19,930,White County Schools,15,Cassville Elementary,Grades PK-5,SAFE SCHOOL,215,213,100,46.9,113,53.1,99,46.5,2,0.9,40,18.8,4,1.9,1,0.5,0,0,5,2.3,2,0.9,201,94.4,1,3,1,0,0,0,1,4,1,1,96,105
2018-19,930,White County Schools,25,Doyle Elementary,Grades PK-5,SAFE SCHOOL,235,231,101,43.7,130,56.3,118,51.1,1,0.4,52,22.5,4,1.7,1,0.4,1,0.4,4,1.7,0,0,221,95.7,1,3,0,1,1,0,2,2,0,0,97,124
2018-19,930,White County Schools,35,Findlay Elementary,Grades PK-5,SAFE SCHOOL,372,376,190,50.5,186,49.5,142,37.8,6,1.6,48,12.8,12,3.2,8,2.1,0,0,7,1.9,5,1.3,344,91.5,5,7,4,4,0,0,3,4,4,1,174,170
2018-19,930,White County Schools,37,Northfield Elementary School,Grades PK-5,SAFE SCHOOL,269,265,124,46.8,141,53.2,97,36.6,1,0.4,41,15.5,8,3,2,0.8,0,0,8,3,3,1.1,244,92.1,3,5,1,1,0,0,4,4,1,2,115,129
2018-19,930,White County Schools,50,White Co Middle School,Grades 6-8,SAFE SCHOOL,913,916,460,50.2,456,49.8,358,39.1,2,0.2,132,14.4,48,5.2,8,0.9,2,0.2,25,2.7,2,0.2,831,90.7,16,32,6,2,0,2,11,14,1,1,426,405
2018-19,930,White County Schools,40,White County High School,Grades 9-12,SAFE SCHOOL,1108,1158,564,48.7,594,51.3,378,32.6,2,0.2,153,13.2,39,3.4,7,0.6,2,0.2,26,2.2,4,0.3,1080,93.3,19,20,5,2,1,1,15,11,3,1,521,559
2018-19,930,White County Schools,60,Woodland Park Elementary,Grades PK-5,SAFE SCHOOL,453,450,241,53.6,209,46.4,208,46.2,2,0.4,122,27.1,27,6,0,0,3,0.7,8,1.8,2,0.4,410,91.1,16,11,0,0,2,1,3,5,2,0,218,192
2018-19,940,Williamson County Schools,4,Allendale Elementary School,Grades K-5,SAFE SCHOOL,745,746,353,47.3,393,52.7,18,2.4,6,0.8,106,14.2,43,5.8,32,4.3,0,0,40,5.4,6,0.8,625,83.8,22,21,13,19,0,0,17,23,1,5,300,325
2018-19,940,Williamson County Schools,5,Bethesda Elementary,Grades PK-5,SAFE SCHOOL,536,539,254,47.1,285,52.9,36,6.7,7,1.3,64,11.9,25,4.6,8,1.5,0,0,31,5.8,0,0,475,88.1,13,12,2,6,0,0,17,14,0,0,222,253
2018-19,940,Williamson County Schools,12,Brentwood High School,Grades 9-12,SAFE SCHOOL,1715,1781,923,51.8,858,48.2,19,1.1,4,0.2,123,6.9,65,3.6,207,11.6,3,0.2,64,3.6,6,0.3,1436,80.6,35,30,127,80,1,2,40,24,2,4,718,718
